id,arrival,deadline,Utilization,Profit
141.0,1.0,7.916269771704887,8.0,1.3105411778012106
142.0,1.0,5.628377410152634,1.0,0.044599298260985756
143.0,1.0,1.5921093829849586,6.0,26.65494793887446
144.0,1.0,6.23544641831641,6.0,1.267163946895962
145.0,1.0,3.9527833009619977,4.0,1.6462718920781527
146.0,1.0,8.48392817940146,7.0,0.8595106813546315
147.0,1.0,8.707483717539652,1.0,0.016554837290527095
148.0,1.0,1.8749842713772447,9.0,45.876821381822204
149.0,1.0,2.952962748704278,5.0,5.193118040775093
150.0,1.0,2.0989277962905395,5.0,11.324298317470515
151.0,1.0,2.893688566161644,8.0,13.955345207005887
152.0,1.0,1.9103354354009952,7.0,26.794835589323682
153.0,1.0,4.4941903157369705,1.0,0.0757038606419172
154.0,1.0,5.440430133506126,5.0,1.2067139767828932
155.0,1.0,9.08309637611775,8.0,0.9647788338029929
156.0,1.0,8.420632992944434,9.0,1.4447311666881908
157.0,1.0,7.712525840373028,1.0,0.021711753255489293
158.0,1.0,8.962006377390711,9.0,1.257890046333356
159.0,1.0,1.3611611871860108,7.0,43.3460533633652
160.0,1.0,8.450252739792514,1.0,0.01769715241852236
161.0,1.0,7.007460478569791,6.0,0.9706229792733216
162.0,1.0,8.692093457976465,9.0,1.346223802604359
163.0,1.0,3.096836237525651,5.0,4.632441515623973
164.0,1.0,5.905729251918795,2.0,0.1595775694934292
165.0,1.0,10.422523728377652,1.0,0.011137847711082517
166.0,1.0,3.083722250724078,8.0,11.980759458547183
167.0,1.0,5.2243066066986,2.0,0.21226052553540103
168.0,1.0,8.11363317225998,2.0,0.07751370615791801
169.0,1.0,5.33795001974728,2.0,0.20183864536735305
170.0,1.0,10.479910896570658,6.0,0.39617597476131483
171.0,1.0,4.496147103226014,6.0,2.7225197507664753
172.0,1.0,9.750592864490049,7.0,0.6316640925937154
173.0,1.0,9.935118306430445,5.0,0.309266850316394
174.0,1.0,4.492090448770958,2.0,0.3031521218995022
175.0,1.0,10.26082302057327,1.0,0.011525671188392943
176.0,1.0,1.6282935601910302,4.0,11.471566879446547
177.0,1.0,7.732158756492703,3.0,0.19429229039890378
178.0,1.0,3.3699355977773973,7.0,7.40562206741422
179.0,1.0,9.945231349023008,6.0,0.4443502866870268
180.0,1.0,10.545347851082903,4.0,0.17369843981453004
181.0,1.0,5.336694194728189,2.0,0.20194965693963166
182.0,1.0,2.3892921697525487,3.0,3.0715332103685156
183.0,1.0,3.4765614987561775,3.0,1.2616780823203917
184.0,1.0,5.23270225312379,8.0,3.383420581696231
185.0,1.0,9.591704357469288,3.0,0.12029289914934319
186.0,1.0,7.317096648412116,1.0,0.024446464769874426
187.0,1.0,4.717611511301504,3.0,0.6072614154581888
188.0,1.0,5.826279804736303,1.0,0.04116416074253161
189.0,1.0,4.569672477126246,2.0,0.29106655063202974
190.0,1.0,1.9635145181649571,5.0,12.96438271940121
191.0,1.0,1.9107595624766551,4.0,8.745640254264325
192.0,1.0,3.513387500732077,9.0,11.06993410133595
193.0,1.0,3.4441736157838423,4.0,2.294240777783371
194.0,1.0,7.4074044846917015,3.0,0.21400632276174147
195.0,1.0,8.554663942673624,2.0,0.06887888744909315
196.0,1.0,1.8862224654457291,4.0,8.961626135222053
197.0,1.0,10.295532835161566,3.0,0.10296666327255294
198.0,1.0,7.095512906069141,7.0,1.2842260126902991
199.0,1.0,9.356694686996653,5.0,0.3529361302727845
200.0,1.0,1.4733973354162684,7.0,40.02924464138598
201.0,1.0,4.6913705927804905,8.0,4.375704301540055
202.0,1.0,6.84942782568676,3.0,0.255567060672822
203.0,1.0,2.5853579552594956,3.0,2.561650498017276
204.0,1.0,3.1486870830913976,7.0,8.723741256785036
205.0,1.0,5.6618232942920885,1.0,0.04398969573063327
206.0,1.0,8.874933702142446,8.0,1.0156379551231673
207.0,1.0,2.8581665964071603,3.0,2.021207814949079
208.0,1.0,7.8805752043292605,1.0,0.020685811117107374
209.0,1.0,7.596861141226201,8.0,1.4376021075396659
210.0,1.0,4.220936019364533,4.0,1.406664037718717
211.0,1.0,1.8698743124720298,5.0,14.231380343438946
212.0,1.0,5.260062608945619,5.0,1.305610287739179
213.0,1.0,10.523471751270232,2.0,0.0436221598500012
214.0,1.0,7.245203133510907,7.0,1.22492153829963
215.0,1.0,3.592280076152952,4.0,2.0725614131103094
216.0,1.0,2.2734120746553685,5.0,9.53624001492829
217.0,1.0,1.8984904884422118,2.0,2.2132644550804743
218.0,1.0,3.726833252437727,3.0,1.0669044410556874
219.0,1.0,3.23125215041797,3.0,1.5053978149360727
220.0,1.0,3.2039421585961225,7.0,8.36554203820643
221.0,1.0,6.109083264685395,1.0,0.03689664965055284
222.0,1.0,3.099707136559524,6.0,6.6558569887758665
223.0,1.0,8.566112638379572,5.0,0.429213577776778
224.0,1.0,3.3376120283632256,2.0,0.6187707196151876
225.0,1.0,9.820074470441375,9.0,1.0280007913483158
226.0,1.0,6.014983488777905,8.0,2.4474131794067504
227.0,1.0,5.041023588157629,6.0,2.077337948471019
228.0,1.0,3.741467091788553,7.0,5.754117078012739
229.0,1.0,6.387656473810477,1.0,0.033303535239634564
230.0,1.0,6.374210761935773,4.0,0.5354368628415913
231.0,1.0,7.27956780135569,5.0,0.6183072602499615
232.0,1.0,8.348401706362077,4.0,0.2909143398603127
233.0,1.0,5.314895721220771,5.0,1.2743187755158012
234.0,1.0,2.4206746180606116,1.0,0.3313105311975379
235.0,1.0,6.685116435527396,1.0,0.030011510417676676
236.0,1.0,10.978480231015418,4.0,0.15909306180865135
237.0,1.0,2.6246912659062,3.0,2.472784459021976
238.0,1.0,3.00088465895246,2.0,0.7994340936468671
239.0,1.0,4.323452641246239,7.0,4.067964070611294
240.0,1.0,8.965699549330497,8.0,0.9929813393200976
241.0,1.0,6.781510692193161,4.0,0.46476681382362456
242.0,1.0,1.510651119650979,2.0,3.1726779986275933
243.0,1.0,7.054850499942464,4.0,0.4248402548843586
244.0,1.0,4.5860461546896145,3.0,0.6493634387386049
245.0,1.0,1.8905863474714026,6.0,20.076468566225643
246.0,1.0,6.174666647606813,8.0,2.3040500050305304
247.0,1.0,4.811106616757171,5.0,1.6103543315901572
248.0,1.0,5.94129104180949,4.0,0.6295158625353495
249.0,1.0,3.447237778161485,9.0,11.589686064055915
250.0,2.0,9.856309504959126,3.0,0.1434912396699068
251.0,2.0,2.9258686195120007,1.0,0.5384354904361327
252.0,2.0,9.597221716803862,3.0,0.15327555529207723
253.0,2.0,3.7788765905199657,4.0,3.8420883216477
254.0,2.0,4.15622067469735,3.0,1.5931212288074197
255.0,2.0,3.3822971566866293,3.0,3.0919914566025284
256.0,2.0,5.697055174440643,4.0,1.0907937918094543
257.0,2.0,3.6660607576171325,7.0,12.97752509168684
258.0,2.0,6.951795595330228,8.0,2.5078095129894398
259.0,2.0,9.87439320057372,9.0,1.2855904552491801
260.0,2.0,6.1031592224618265,6.0,2.0183993240113365
261.0,2.0,10.827822033275362,4.0,0.2027101283705839
262.0,2.0,8.872591821946823,3.0,0.18659610378392244
263.0,2.0,9.675789405022757,2.0,0.06675818881646212
264.0,2.0,3.2379671313427285,1.0,0.3948569692927086
265.0,2.0,10.605259312115653,2.0,0.0532974550295665
266.0,2.0,6.724708555768914,2.0,0.17150547249574868
267.0,2.0,5.64766739640053,4.0,1.11845270966761
268.0,2.0,11.688568906085822,9.0,0.8538146294593021
269.0,2.0,2.334205195413951,9.0,72.86183487052695
270.0,2.0,8.285381820834097,3.0,0.22218917016404774
271.0,2.0,10.479225079267154,5.0,0.3429484277571276
272.0,2.0,11.050346801138136,4.0,0.19298318629613306
273.0,2.0,3.596132030709856,7.0,13.812008853770122
274.0,2.0,6.453152260736173,2.0,0.19202551582239835
275.0,2.0,10.11714712573545,2.0,0.05980138990154269
276.0,2.0,10.387774263243138,9.0,1.13517308869202
277.0,2.0,10.544013845649792,5.0,0.3378370498801461
278.0,2.0,7.962616125298221,2.0,0.1094307680551541
279.0,2.0,10.470310796368793,8.0,0.8797714630230353
280.0,2.0,10.684241581098288,7.0,0.6412265331807075
281.0,2.0,4.63956635578309,7.0,6.15013055076923
282.0,2.0,4.588147024262388,2.0,0.5195813979499844
283.0,2.0,2.688320789569886,5.0,16.963119695047272
284.0,2.0,8.629210825481577,6.0,0.8009533807061694
285.0,2.0,6.999126422466332,1.0,0.03847446441984832
286.0,2.0,7.059503380140466,6.0,1.3534559930168022
287.0,2.0,10.734695957001959,5.0,0.3234365481569221
288.0,2.0,4.044623453595503,7.0,9.458573737081304
289.0,2.0,8.62316017600622,4.0,0.3566154903584387
290.0,2.0,6.6635764537643905,3.0,0.395622736150906
291.0,2.0,7.177987308608899,9.0,2.9124587633724643
292.0,2.0,5.164128471698942,1.0,0.09081242533056577
293.0,2.0,5.489224894616221,7.0,3.719252494115106
294.0,2.0,8.193084377072058,5.0,0.6352546925501966
295.0,2.0,7.482297411201278,8.0,2.0608209504363795
296.0,2.0,5.2285784612123365,8.0,5.602378758716083
297.0,2.0,9.091449496953905,6.0,0.701909600098859
298.0,2.0,4.053066645657156,2.0,0.7670060605543575
299.0,2.0,9.369584887319022,2.0,0.07231863115887026
300.0,2.0,3.9580182524233463,4.0,3.3100009457740085
301.0,2.0,8.722152720731403,5.0,0.5412738970270659
302.0,2.0,6.564678721293628,5.0,1.1448830321648773
303.0,2.0,9.057413500992785,7.0,0.9644324150367706
304.0,2.0,11.519798250001442,1.0,0.010913866175503871
305.0,2.0,5.628068170334318,3.0,0.6354640340644374
306.0,2.0,5.773984609566938,3.0,0.5904365096055098
307.0,2.0,4.85083566427067,9.0,8.874510492517679
308.0,2.0,6.140276089610029,8.0,3.527747867756829
309.0,2.0,5.2210147752311435,4.0,1.4066012981204115
310.0,2.0,9.119821807873125,3.0,0.17410864208638488
311.0,2.0,3.6420782985437414,2.0,1.0821277798370441
312.0,2.0,4.860653722916771,5.0,2.7223211550061355
313.0,2.0,10.510998066566899,3.0,0.12255387889399669
314.0,2.0,8.033064665762332,4.0,0.4278318609068444
315.0,2.0,9.741321729375084,8.0,1.0504190971373928
316.0,2.0,8.751094317603924,6.0,0.7729091149687478
317.0,2.0,3.7085579764502925,3.0,2.296404385581392
318.0,2.0,5.653497738008972,5.0,1.7423975700258825
319.0,2.0,6.446946097292639,1.0,0.04813401373782212
320.0,2.0,8.835726034470099,4.0,0.3352389543427319
321.0,2.0,3.992659079186702,4.0,3.218868876825337
322.0,2.0,3.6234084321339175,1.0,0.2750687375267555
323.0,2.0,9.16826770753676,2.0,0.0763591033772974
324.0,2.0,2.6201327618998635,5.0,18.056217264798963
325.0,2.0,8.002101273309282,8.0,1.7285515258816269
326.0,2.0,10.575674515674672,3.0,0.120736989208931
327.0,2.0,10.150192687206282,2.0,0.05932461227288208
328.0,2.0,6.125185417365738,8.0,3.552170193765022
329.0,2.0,8.945776774413094,5.0,0.5076779693046123
330.0,2.0,11.247862182760663,2.0,0.04623050613851337
331.0,2.0,8.997317069346092,8.0,1.2809621006859
332.0,2.0,5.01357858559841,1.0,0.09919005476426218
333.0,2.0,8.769929449053853,4.0,0.3416471403667539
334.0,2.0,7.279424600116926,3.0,0.31171719901158174
335.0,2.0,11.13780517697258,9.0,0.9585857414822887
336.0,2.0,11.328916995534527,7.0,0.556636690997071
337.0,2.0,3.874407017745278,2.0,0.8862495062663905
338.0,2.0,11.591117746600785,9.0,0.8710657168862814
339.0,2.0,9.685411012073905,9.0,1.348526904619309
340.0,2.0,11.168553111226881,2.0,0.04702432087048963
341.0,2.0,3.713409715169768,1.0,0.2540797036805995
342.0,2.0,9.670223106155088,6.0,0.6016814741076746
343.0,2.0,4.70102590853133,8.0,7.7149881267211455
344.0,2.0,2.5706850806496093,2.0,3.0173160874934095
345.0,2.0,8.564941883578584,4.0,0.3628244455253134
346.0,2.0,5.675822384155418,1.0,0.06891005557787441
347.0,2.0,9.01055382108855,1.0,0.019941028445084198
348.0,2.0,11.274056990350623,2.0,0.04597271380629633
349.0,2.0,11.78433161499022,5.0,0.25844295624515845
350.0,2.0,3.970736243254187,6.0,7.3713072031906215
351.0,2.0,5.193533694363464,1.0,0.08929641823911862
352.0,2.0,2.8330562332350593,4.0,9.445196881807412
353.0,2.0,2.2657142612561927,2.0,3.7362084800408124
354.0,2.0,6.012595206737073,5.0,1.4619096265856693
355.0,2.0,8.447438703436823,6.0,0.8456765734363674
356.0,2.0,7.897735994493187,3.0,0.2515140456628138
357.0,2.0,8.47989784167542,4.0,0.37218757587746837
358.0,2.0,3.4862024950697843,7.0,15.27051630971611
359.0,2.0,5.027720108513071,4.0,1.573705109955089
360.0,2.0,2.3865390140580773,2.0,3.480038989770727
361.0,2.0,11.863799632000944,9.0,0.8240538831484717
362.0,2.0,7.999609417828394,3.0,0.24327405905434688
363.0,2.0,3.4127236157860024,9.0,27.037961165896895
364.0,2.0,8.115569239566767,7.0,1.2760354485214938
365.0,2.0,4.476737241107588,7.0,6.868298067496904
366.0,2.0,10.713392761698673,9.0,1.0529981315020986
367.0,2.0,6.494802745951754,2.0,0.18865030948440953
368.0,2.0,8.696308071834185,2.0,0.0872590035709072
369.0,2.0,4.897682126593652,5.0,2.660547632221759
370.0,2.0,5.548077434095372,2.0,0.29435890278578364
371.0,2.0,6.338025241567885,5.0,1.261449992587224
372.0,2.0,11.90707855080537,1.0,0.010085707799055231
373.0,2.0,10.093266960444371,8.0,0.9623919757934034
374.0,2.0,2.843731907559811,3.0,5.257367006945426
375.0,2.0,9.26006935756449,9.0,1.5081381627418848
376.0,2.0,9.586689038198344,1.0,0.01707712954620443
377.0,2.0,10.668578205224918,9.0,1.0637704359955868
378.0,2.0,10.43364887891471,2.0,0.055458169920946945
379.0,2.0,2.9887883039144767,9.0,40.956618997789114
380.0,2.0,11.341506484256549,1.0,0.011329680359467232
381.0,2.0,6.335412261205694,2.0,0.20206306924506087
382.0,2.0,3.0828089766262092,5.0,11.507610803094899
383.0,2.0,10.935364865185399,7.0,0.6061299884597382
384.0,2.0,10.109956366517634,9.0,1.213094369461734
385.0,2.0,4.399912046042144,2.0,0.5917529321127264
386.0,2.0,3.524012101827398,8.0,19.261949009985823
387.0,2.0,11.630991900227274,5.0,0.2666495869222969
388.0,2.0,4.386205718584673,4.0,2.3902081306504286
389.0,2.0,7.22263023990306,1.0,0.03536584796292082
390.0,2.0,6.229801111956296,8.0,3.387817655508329
391.0,2.0,6.335588747736144,5.0,1.2627965622547785
392.0,2.0,3.4108931380642677,6.0,12.037639906230629
393.0,2.0,8.436141608869466,3.0,0.2121444753944188
394.0,2.0,4.513902802498762,9.0,11.066016259345563
395.0,2.0,11.977488171550279,5.0,0.24863185297200657
396.0,2.0,5.0247183296434,7.0,4.828099472552
397.0,2.0,10.031846804065136,3.0,0.13738242470094197
398.0,2.0,7.3996454617706275,8.0,2.1222853445340752
399.0,2.0,9.44126206350482,2.0,0.07095673310416946
400.0,2.0,5.90875874156446,5.0,1.5357779531674738
401.0,2.0,3.6510705019698535,3.0,2.4154370242217964
402.0,2.0,9.959966530496176,1.0,0.015537343366466845
403.0,2.0,4.723886146939259,9.0,9.620460091602004
404.0,2.0,2.313312572246779,7.0,44.61989806179741
405.0,2.0,11.053028019339944,4.0,0.19287027003722293
406.0,2.0,3.967477368081405,1.0,0.20529803634270932
407.0,2.0,9.046320837112464,5.0,0.49357720481221284
408.0,2.0,11.065312345814494,3.0,0.10819923210138763
409.0,2.0,2.094778599620116,4.0,15.857551881880546
410.0,2.0,8.785418493894873,3.0,0.19131878619823156
411.0,2.0,11.436418740314505,6.0,0.3997956660229118
412.0,2.0,2.443103388218556,2.0,3.3435293909625714
413.0,2.0,6.558340882362372,2.0,0.1836676178889323
414.0,2.0,11.172873254151698,3.0,0.10570625411084716
415.0,2.0,3.4714076312703575,1.0,0.3159517314581117
416.0,2.0,2.825089365223497,2.0,2.3798581269950083
417.0,2.0,3.2523626965409944,8.0,24.918117472710207
418.0,2.0,9.196332442172025,6.0,0.6819835031666488
419.0,2.0,7.543217561949606,8.0,2.017192726558837
420.0,2.0,5.7398662848957205,7.0,3.2695875354935313
421.0,2.0,9.815419069119837,9.0,1.304751748108423
422.0,2.0,2.811393644383666,5.0,15.075137686868144
423.0,2.0,11.49457091620542,8.0,0.7021633893419711
424.0,2.0,4.168631905894864,6.0,6.312506590105816
425.0,2.0,5.884833214381238,6.0,2.2371463215082477
426.0,2.0,2.949114139762107,7.0,25.7783801578022
427.0,2.0,6.65818005706202,2.0,0.17622200032837265
428.0,2.0,10.099256412311753,6.0,0.5405571433362301
429.0,2.0,11.857668751501443,2.0,0.04074413739244416
430.0,2.0,7.446697894126876,1.0,0.032608853787513645
431.0,2.0,3.6782369039951064,7.0,12.839058891702175
432.0,2.0,3.815908412258929,3.0,2.094229453220033
433.0,2.0,3.9738342480027513,6.0,7.352908679214496
434.0,2.0,7.920279877836531,2.0,0.110957884954378
435.0,2.0,5.2874350175563345,8.0,5.42040812700158
436.0,2.0,3.6581209127202747,7.0,13.06887979886418
437.0,2.0,7.76533645783922,6.0,1.0514293687016638
438.0,2.0,5.809888036030028,1.0,0.06445272897400896
439.0,2.0,10.635541981560468,9.0,1.0718172424836758
440.0,2.0,5.867069949649083,4.0,1.0028688319357317
441.0,2.0,9.258675495012831,1.0,0.01862600785015778
442.0,2.0,3.0619956517399767,3.0,4.229651733742083
443.0,2.0,4.782132109495954,5.0,2.8603271123163188
444.0,2.0,4.811121777255067,6.0,4.043850778010794
445.0,2.0,7.404981647077172,5.0,0.8274357408162051
446.0,2.0,5.157317706230099,6.0,3.282079678694699
447.0,2.0,5.60483828070313,7.0,3.5012857146243457
448.0,2.0,7.596063377523054,6.0,1.114001831532461
449.0,2.0,11.913199985791733,4.0,0.16117409857614132
450.0,2.0,10.16065402715599,9.0,1.1982908972043818
451.0,2.0,7.367663084393197,8.0,2.1468004279885347
452.0,2.0,5.147903806663422,8.0,5.86655509769187
453.0,2.0,5.345767354853574,6.0,2.952233067552917
454.0,2.0,3.773345500788494,4.0,3.8603012329263193
455.0,2.0,8.694021477241575,3.0,0.1964639821452499
456.0,2.0,11.503673348948649,6.0,0.39421896666193484
457.0,2.0,6.460064045423218,5.0,1.196620478256918
458.0,2.0,8.108741220358901,2.0,0.1043930710498123
459.0,2.0,9.248697525686644,9.0,1.512785394882034
460.0,2.0,4.05628676547688,1.0,0.19126620142667242
461.0,2.0,11.247532956931504,5.0,0.2889609993595511
462.0,2.0,5.016006610919256,1.0,0.0990462256823615
463.0,2.0,5.341857081785944,4.0,1.314923445737695
464.0,2.0,3.805189184605394,4.0,3.7570080008405062
465.0,2.0,8.840309100297365,5.0,0.5231238683806665
466.0,2.0,7.284791604257563,7.0,1.6938007614335995
467.0,2.0,2.0078044737610563,5.0,24.9984773474773
468.0,2.0,7.719729992145826,6.0,1.067764132578908
469.0,2.0,3.671926225182826,2.0,1.0539247716964626
470.0,2.0,10.802160702821247,1.0,0.012742419264153636
471.0,2.0,10.252922877742222,5.0,0.36173829765912097
472.0,2.0,3.1466207150877987,4.0,6.912226197321557
473.0,2.0,11.990531623102983,3.0,0.08927621796004355
474.0,2.0,3.367904413734139,4.0,5.572655704077438
475.0,2.0,2.705758472127385,3.0,6.007629605574045
476.0,2.0,10.66934461597075,2.0,0.05252270761883887
477.0,2.0,5.4246096990352575,4.0,1.2570758056353444
478.0,2.0,6.359814081486958,1.0,0.04998006089170301
479.0,2.0,10.349417042312382,6.0,0.5091018577375545
480.0,2.0,11.99955214029225,8.0,0.6337195665553174
481.0,2.0,3.185572815994325,8.0,26.60477838703166
482.0,2.0,7.291067483160116,2.0,0.13795293992850738
